"Year","Block","Total","index","Distance","avg.index"
2008,1456,32,0.333333333333333,"other",1.90593241293088
2008,1457,17,-0.32,"other",1.90593241293088
2008,1458,8,-0.272727272727273,"other",1.90593241293088
2008,1459,8,7,"other",1.90593241293088
2008,1460,35,1.05882352941176,"other",1.90593241293088
2008,1461,54,12.5,"other",1.90593241293088
2008,1462,59,-0.180555555555556,"other",1.90593241293088
2008,1463,43,6.16666666666667,"2 blocks right",0.604746869498788
2008,1464,19,1.11111111111111,"2 blocks right",0.604746869498788
2008,1465,6,-0.5,"2 blocks right",0.604746869498788
2008,1466,34,0.888888888888889,"2 blocks right",0.604746869498788
2008,1467,35,0.944444444444444,"2 blocks right",0.604746869498788
2008,1468,21,0.4,"2 blocks right",0.604746869498788
2008,1469,20,-0.545454545454545,"2 blocks right",0.604746869498788
2008,1470,28,0.4,"2 blocks right",0.604746869498788
2008,1471,34,0.619047619047619,"2 blocks right",0.604746869498788
2008,1472,29,0.380952380952381,"2 blocks right",0.604746869498788
2008,1473,51,2.4,"2 blocks right",0.604746869498788
2008,1474,6,0.5,"other",1.90593241293088
2008,1475,1,-0.8,"other",1.90593241293088
2008,1480,123,0.782608695652174,"3-4 blocks right",0.841740539575785
2008,1482,39,1.05263157894737,"3-4 blocks right",0.841740539575785
2008,1483,38,0.583333333333333,"3-4 blocks right",0.841740539575785
2008,1484,148,13.8,"3-4 blocks right",0.841740539575785
2008,1485,16,0.230769230769231,"3-4 blocks right",0.841740539575785
2008,1486,11,0.833333333333333,"3-4 blocks right",0.841740539575785
2008,1487,18,-0.0526315789473685,"3-4 blocks right",0.841740539575785
2008,1488,1,-0.666666666666667,"3-4 blocks right",0.841740539575785
2008,1489,3,-0.875,"3-4 blocks right",0.841740539575785
2008,1490,1,-0.95,"3-4 blocks right",0.841740539575785
2008,1491,68,0.214285714285714,"4-5 blocks left",0.488961370016237
2008,1492,74,1.3125,"4-5 blocks left",0.488961370016237
2008,1493,71,1.95833333333333,"4-5 blocks left",0.488961370016237
2008,1494,47,-0.0208333333333334,"4-5 blocks left",0.488961370016237
2008,1495,39,-0.0930232558139535,"4-5 blocks left",0.488961370016237
2008,1496,60,0.428571428571429,"4-5 blocks left",0.488961370016237
2008,1497,51,0.186046511627907,"4-5 blocks left",0.488961370016237
2008,1498,73,0.123076923076923,"4-5 blocks left",0.488961370016237
2008,1499,59,0.282608695652174,"4-5 blocks left",0.488961370016237
2008,1500,51,-0.0377358490566038,"4-5 blocks left",0.488961370016237
2008,1501,33,-0.3125,"4-5 blocks left",0.488961370016237
2008,1502,35,0,"4-5 blocks left",0.488961370016237
2008,1503,41,0.366666666666667,"4-5 blocks left",0.488961370016237
2008,1504,70,0.794871794871795,"4-5 blocks left",0.488961370016237
2008,1505,54,0.421052631578947,"4-5 blocks left",0.488961370016237
2008,1506,21,-0.543478260869565,"4-5 blocks left",0.488961370016237
2008,1507,43,-0.0227272727272727,"4-5 blocks left",0.488961370016237
2008,1508,69,1.2258064516129,"2-3 blocks left",0.599231803404199
2008,1509,49,1.45,"2-3 blocks left",0.599231803404199
2008,1510,64,0.882352941176471,"2-3 blocks left",0.599231803404199
2008,1511,52,0.0612244897959184,"2-3 blocks left",0.599231803404199
2008,1512,75,0.923076923076923,"2-3 blocks left",0.599231803404199
2008,1513,19,0.583333333333333,"2-3 blocks left",0.599231803404199
2008,1514,96,1.13333333333333,"2-3 blocks left",0.599231803404199
2008,1515,88,0.491525423728814,"2-3 blocks left",0.599231803404199
2008,1516,32,0.333333333333333,"2-3 blocks left",0.599231803404199
2008,1517,22,-0.421052631578947,"2-3 blocks left",0.599231803404199
2008,1518,49,0.0425531914893618,"2-3 blocks left",0.599231803404199
2008,1519,53,0.962962962962963,"2-3 blocks left",0.599231803404199
2008,1520,47,1.23809523809524,"2-3 blocks left",0.599231803404199
2008,1521,64,0.560975609756098,"2-3 blocks left",0.599231803404199
2008,1522,60,1.4,"2-3 blocks left",0.599231803404199
2008,1523,17,0.133333333333333,"2-3 blocks left",0.599231803404199
2008,1524,13,0,"2-3 blocks left",0.599231803404199
2008,1525,36,0.333333333333333,"1 block",0.848349185489981
2008,1526,22,1.75,"1 block",0.848349185489981
2008,1527,25,0.25,"1 block",0.848349185489981
2008,1528,36,0.44,"1 block",0.848349185489981
2008,1529,46,2.28571428571429,"1 block",0.848349185489981
2008,1530,13,-0.235294117647059,"1 block",0.848349185489981
2008,1531,27,0.0384615384615385,"1 block",0.848349185489981
2008,1532,25,0.785714285714286,"1 block",0.848349185489981
2008,1533,19,1.71428571428571,"1 block",0.848349185489981
2008,1534,7,0,"1 block",0.848349185489981
2008,1535,19,0.9,"1 block",0.848349185489981
2008,1536,3,-0.25,"1 block",0.848349185489981
2008,1537,14,1.8,"1 block",0.848349185489981
2008,1538,2,-0.6,"1 block",0.848349185489981
2008,1539,20,2.33333333333333,"1 block",0.848349185489981
2008,1540,25,0.5625,"1 block",0.848349185489981
2008,1541,7,2.5,"1 block",0.848349185489981
2008,1542,33,0.178571428571429,"1 block",0.848349185489981
2008,1543,26,0.368421052631579,"1 block",0.848349185489981
2008,1544,52,0.155555555555555,"1 block",0.848349185489981
2008,1545,26,1.36363636363636,"1 block",0.848349185489981
2008,1546,18,0.0588235294117647,"1 block",0.848349185489981
2008,1547,43,1.15,"1 block",0.848349185489981
2008,1548,41,1.73333333333333,"1 block",0.848349185489981
2008,1549,24,1.4,"1 block",0.848349185489981
2008,1550,19,0.266666666666667,"1 block",0.848349185489981
2008,1551,29,0.526315789473684,"1 block",0.848349185489981
2008,1552,14,-0.176470588235294,"1 block",0.848349185489981
2008,1553,34,0.133333333333333,"1 block",0.848349185489981
2008,1554,47,1.13636363636364,"1 block",0.848349185489981
2008,1555,35,1.69230769230769,"1 block",0.848349185489981
2008,1556,30,1.30769230769231,"1 block",0.848349185489981
2008,1557,7,-0.416666666666667,"1 block",0.848349185489981
2008,1558,7,-0.611111111111111,"1 block",0.848349185489981
2008,1559,5,-0.583333333333333,"2 blocks right",0.604746869498788
2008,1560,12,-0.294117647058823,"2 blocks right",0.604746869498788
2008,1561,27,0.285714285714286,"2 blocks right",0.604746869498788
2008,1562,32,1.66666666666667,"2 blocks right",0.604746869498788
2008,1563,4,-0.666666666666667,"2 blocks right",0.604746869498788
2008,1564,32,0.523809523809524,"2 blocks right",0.604746869498788
2008,1565,7,-0.695652173913043,"2 blocks right",0.604746869498788
2008,1566,31,0.722222222222222,"2 blocks right",0.604746869498788
2008,1567,26,0.444444444444444,"2 blocks right",0.604746869498788
2008,1568,22,2.14285714285714,"2 blocks right",0.604746869498788
2008,1569,12,-0.5,"2 blocks right",0.604746869498788
2008,1570,7,-0.611111111111111,"2 blocks right",0.604746869498788
2008,1571,18,-0.181818181818182,"2 blocks right",0.604746869498788
2008,1573,8,0.6,"2 blocks right",0.604746869498788
2008,1576,48,1.08695652173913,"3-4 blocks right",0.841740539575785
2008,1577,13,-0.434782608695652,"3-4 blocks right",0.841740539575785
2008,1578,15,-0.210526315789474,"3-4 blocks right",0.841740539575785
2008,1579,20,-0.0476190476190477,"3-4 blocks right",0.841740539575785
2008,1580,21,0,"3-4 blocks right",0.841740539575785
2008,1581,27,2.375,"3-4 blocks right",0.841740539575785
2008,1582,24,-0.294117647058823,"3-4 blocks right",0.841740539575785
2008,1583,24,0,"3-4 blocks right",0.841740539575785
2008,1584,39,2.54545454545455,"3-4 blocks right",0.841740539575785
2008,1585,21,0.166666666666667,"3-4 blocks right",0.841740539575785
2008,1586,24,0.2,"3-4 blocks right",0.841740539575785
2008,1587,3,-0.5,"3-4 blocks right",0.841740539575785
2008,1589,18,0.125,"3-4 blocks right",0.841740539575785
2008,1590,81,1.79310344827586,"3-4 blocks right",0.841740539575785
2008,1592,2,-0.5,"3-4 blocks right",0.841740539575785
2008,1600,1,0,"other",1.90593241293088
2008,1602,61,0.742857142857143,"4-5 blocks left",0.488961370016237
2008,1603,33,0.434782608695652,"other",1.90593241293088
2008,1604,57,1.28,"other",1.90593241293088
2008,1605,1,-0.947368421052632,"other",1.90593241293088
2008,1607,19,18,"other",1.90593241293088
2008,1608,8,-0.384615384615385,"other",1.90593241293088
2008,1609,12,3,"other",1.90593241293088
2008,1610,8,-0.6,"other",1.90593241293088
2008,1611,1,-0.916666666666667,"other",1.90593241293088
2008,1612,6,-0.25,"other",1.90593241293088
2008,1613,3,-0.571428571428571,"other",1.90593241293088
2008,1614,19,1.11111111111111,"other",1.90593241293088
2008,1615,30,2,"other",1.90593241293088
2008,1616,40,9,"other",1.90593241293088
2008,1617,3,-0.5,"other",1.90593241293088
2008,1618,9,8,"other",1.90593241293088
2008,1621,69,2.63157894736842,"other",1.90593241293088
2008,1622,11,0,"other",1.90593241293088
2008,1623,1,-0.99009900990099,"other",1.90593241293088
2008,1624,18,0,"2-3 blocks left",0.599231803404199
2008,1625,29,1.41666666666667,"other",1.90593241293088
2008,1626,3,2,"other",1.90593241293088
2008,1627,18,0.285714285714286,"other",1.90593241293088
2008,1628,20,0.666666666666667,"other",1.90593241293088
2008,1629,24,1.66666666666667,"other",1.90593241293088
2008,1630,19,1.375,"other",1.90593241293088
2008,1631,22,3.4,"other",1.90593241293088
2008,1632,10,0.111111111111111,"other",1.90593241293088
2008,1633,17,-0.0555555555555556,"other",1.90593241293088
2008,1634,4,-0.8,"other",1.90593241293088
2008,1635,13,0.3,"other",1.90593241293088
2008,1637,7,0.166666666666667,"other",1.90593241293088
2008,1638,22,0.571428571428571,"other",1.90593241293088
2008,1639,14,0,"other",1.90593241293088
2008,1640,38,8.5,"other",1.90593241293088
2008,1643,13,-0.35,"other",1.90593241293088
2008,1644,28,0.866666666666667,"other",1.90593241293088
2008,1645,33,10,"other",1.90593241293088
2008,1646,18,2,"1 block",0.848349185489981
2008,1647,4,-0.5,"other",1.90593241293088
2008,1649,11,1.2,"other",1.90593241293088
2008,1652,23,1.55555555555556,"other",1.90593241293088
2008,1654,2,-0.777777777777778,"other",1.90593241293088
2008,1655,13,0,"other",1.90593241293088
2008,1656,11,1.2,"other",1.90593241293088
2008,1659,2,-0.875,"other",1.90593241293088
2008,1660,31,5.2,"other",1.90593241293088
2008,1661,37,8.25,"other",1.90593241293088
2008,1662,4,0.333333333333333,"other",1.90593241293088
2008,1665,5,-0.285714285714286,"other",1.90593241293088
2008,1666,6,-0.25,"other",1.90593241293088
2008,1667,34,16,"other",1.90593241293088
2008,1669,7,-0.72,"other",1.90593241293088
2008,1671,5,1.5,"other",1.90593241293088
2008,1672,1,-0.666666666666667,"other",1.90593241293088
2008,1673,10,0.666666666666667,"other",1.90593241293088
2008,1674,14,3.66666666666667,"other",1.90593241293088
2008,1675,28,2.11111111111111,"other",1.90593241293088
2008,1676,16,0.777777777777778,"other",1.90593241293088
2008,1677,8,3,"other",1.90593241293088
2008,1678,14,-0.125,"other",1.90593241293088
2008,1680,19,3.75,"other",1.90593241293088
2008,1681,34,4.66666666666667,"other",1.90593241293088
2008,1682,1,-0.833333333333333,"other",1.90593241293088
2008,1683,34,2.4,"other",1.90593241293088
2008,1684,6,0.2,"other",1.90593241293088
2008,1687,22,0.375,"other",1.90593241293088
2008,1688,16,0.0666666666666667,"other",1.90593241293088
2008,1689,7,-0.222222222222222,"other",1.90593241293088
2008,1693,6,1,"other",1.90593241293088
2008,1696,13,5.5,"other",1.90593241293088
2008,1701,13,2.25,"other",1.90593241293088
2008,1704,11,1.2,"other",1.90593241293088
2008,1708,9,-0.1,"other",1.90593241293088
2008,1709,30,3.28571428571429,"other",1.90593241293088
2008,1710,23,2.83333333333333,"other",1.90593241293088
2008,1711,11,1.75,"other",1.90593241293088
2008,1713,8,7,"other",1.90593241293088
2008,1715,39,2.54545454545455,"other",1.90593241293088
2008,1716,23,0.642857142857143,"other",1.90593241293088
2008,1724,10,4,"other",1.90593241293088
2008,1726,7,2.5,"other",1.90593241293088
2008,1745,19,-0.269230769230769,"other",1.90593241293088
2008,1746,12,-0.538461538461538,"other",1.90593241293088
2008,1747,7,0.4,"other",1.90593241293088
2008,1749,28,4.6,"other",1.90593241293088
2008,1750,20,-0.166666666666667,"other",1.90593241293088
2008,1751,17,0,"other",1.90593241293088
2008,1752,10,2.33333333333333,"other",1.90593241293088
2008,1753,14,-0.0666666666666667,"other",1.90593241293088
2008,1754,16,0.230769230769231,"other",1.90593241293088
2008,1767,23,0.916666666666667,"other",1.90593241293088
2008,1768,20,1.85714285714286,"other",1.90593241293088
2008,1769,6,0,"other",1.90593241293088
2008,1770,25,2.125,"other",1.90593241293088
2008,1771,5,-0.615384615384615,"other",1.90593241293088
2008,1772,21,2,"other",1.90593241293088
2008,1773,1,-0.8,"other",1.90593241293088
2008,1774,28,-0.222222222222222,"other",1.90593241293088
2008,1775,1,-0.916666666666667,"other",1.90593241293088
2008,1776,4,1,"other",1.90593241293088
2008,1777,8,1,"other",1.90593241293088
2008,1778,4,3,"other",1.90593241293088
2008,1783,20,0.666666666666667,"other",1.90593241293088
2008,1784,15,4,"other",1.90593241293088
2008,1785,21,3.2,"other",1.90593241293088
2008,1786,31,0.476190476190476,"other",1.90593241293088
2008,1787,1,-0.909090909090909,"other",1.90593241293088
2008,1788,23,0.769230769230769,"other",1.90593241293088
2008,1789,21,6,"other",1.90593241293088
2008,1791,2,0,"other",1.90593241293088
2008,1792,1,0,"other",1.90593241293088
2008,1795,17,0.416666666666667,"other",1.90593241293088
2008,1796,20,2.33333333333333,"other",1.90593241293088
2008,1797,23,22,"other",1.90593241293088
2008,1802,6,0.2,"other",1.90593241293088
2008,1806,12,0.5,"other",1.90593241293088
2008,1807,22,10,"other",1.90593241293088
2008,1808,20,9,"other",1.90593241293088
2008,1811,3,2,"other",1.90593241293088
2008,1815,9,-0.357142857142857,"other",1.90593241293088
2008,1819,34,2.77777777777778,"other",1.90593241293088
2009,0,1,-0.976190476190476,"other",1.8801854351758
2009,1375,137,1.10769230769231,"other",1.8801854351758
2009,1376,87,2.625,"other",1.8801854351758
2009,1377,82,0.607843137254902,"other",1.8801854351758
2009,1378,103,1.23913043478261,"other",1.8801854351758
2009,1379,50,-0.305555555555556,"other",1.8801854351758
2009,1380,76,1.71428571428571,"other",1.8801854351758
2009,1381,43,-0.295081967213115,"other",1.8801854351758
2009,1382,63,0.188679245283019,"other",1.8801854351758
2009,1383,50,-0.0566037735849056,"4-5 blocks left",0.373411359391964
2009,1384,56,0.0769230769230769,"4-5 blocks left",0.373411359391964
2009,1385,63,0.211538461538461,"4-5 blocks left",0.373411359391964
2009,1386,84,1.4,"4-5 blocks left",0.373411359391964
2009,1387,80,0.739130434782609,"4-5 blocks left",0.373411359391964
2009,1388,67,1.16129032258065,"4-5 blocks left",0.373411359391964
2009,1389,84,1.15384615384615,"4-5 blocks left",0.373411359391964
2009,1390,91,0.75,"4-5 blocks left",0.373411359391964
2009,1391,58,-0.0645161290322581,"4-5 blocks left",0.373411359391964
2009,1392,102,1.26666666666667,"4-5 blocks left",0.373411359391964
2009,1393,71,0.577777777777778,"4-5 blocks left",0.373411359391964
2009,1395,30,0.0714285714285714,"other",1.8801854351758
2009,1396,48,0.333333333333333,"other",1.8801854351758
2009,1397,50,1.27272727272727,"other",1.8801854351758
2009,1398,30,0,"other",1.8801854351758
2009,1399,58,1,"other",1.8801854351758
2009,1400,50,-0.253731343283582,"other",1.8801854351758
2009,1401,73,4.61538461538461,"other",1.8801854351758
2009,1402,22,-0.0833333333333334,"other",1.8801854351758
2009,1403,38,1.11111111111111,"2-3 blocks left",0.515789056486048
2009,1404,52,-0.174603174603175,"2-3 blocks left",0.515789056486048
2009,1405,44,0.692307692307692,"2-3 blocks left",0.515789056486048
2009,1406,30,-0.0625,"2-3 blocks left",0.515789056486048
2009,1407,65,0.41304347826087,"2-3 blocks left",0.515789056486048
2009,1408,56,0.365853658536585,"2-3 blocks left",0.515789056486048
2009,1409,29,-0.325581395348837,"2-3 blocks left",0.515789056486048
2009,1410,49,2.26666666666667,"2-3 blocks left",0.515789056486048
2009,1411,28,-0.0967741935483871,"2-3 blocks left",0.515789056486048
2009,1412,45,0.451612903225806,"2-3 blocks left",0.515789056486048
2009,1413,30,-0.318181818181818,"2-3 blocks left",0.515789056486048
2009,1415,29,0.0740740740740742,"other",1.8801854351758
2009,1416,30,1.30769230769231,"other",1.8801854351758
2009,1417,46,2.06666666666667,"other",1.8801854351758
2009,1418,11,-0.388888888888889,"other",1.8801854351758
2009,1419,36,0.8,"other",1.8801854351758
2009,1420,63,14.75,"other",1.8801854351758
2009,1421,14,-0.333333333333333,"other",1.8801854351758
2009,1422,21,0,"other",1.8801854351758
2009,1423,10,-0.0909090909090909,"1 block",0.598725776870372
2009,1424,18,0,"1 block",0.598725776870372
2009,1425,27,2.85714285714286,"1 block",0.598725776870372
2009,1426,28,0.75,"1 block",0.598725776870372
2009,1427,27,0.5,"1 block",0.598725776870372
2009,1428,26,-0.0714285714285714,"1 block",0.598725776870372
2009,1429,22,1.44444444444444,"1 block",0.598725776870372
2009,1430,12,-0.586206896551724,"1 block",0.598725776870372
2009,1431,51,5.375,"1 block",0.598725776870372
2009,1432,31,0.722222222222222,"1 block",0.598725776870372
2009,1433,41,0.464285714285714,"1 block",0.598725776870372
2009,1435,3,-0.7,"other",1.8801854351758
2009,1436,34,2.77777777777778,"other",1.8801854351758
2009,1437,30,1.14285714285714,"other",1.8801854351758
2009,1438,14,0.0769230769230769,"other",1.8801854351758
2009,1439,38,1,"other",1.8801854351758
2009,1440,29,0.705882352941176,"other",1.8801854351758
2009,1441,15,0.363636363636364,"other",1.8801854351758
2009,1442,6,0.2,"other",1.8801854351758
2009,1443,38,0.461538461538461,"1 block",0.598725776870372
2009,1444,7,-0.740740740740741,"1 block",0.598725776870372
2009,1445,17,0.888888888888889,"1 block",0.598725776870372
2009,1446,37,0.423076923076923,"1 block",0.598725776870372
2009,1447,54,1,"1 block",0.598725776870372
2009,1448,26,0.0833333333333333,"1 block",0.598725776870372
2009,1449,15,-0.318181818181818,"1 block",0.598725776870372
2009,1450,14,-0.363636363636364,"1 block",0.598725776870372
2009,1451,25,-0.242424242424242,"1 block",0.598725776870372
2009,1452,32,0.391304347826087,"1 block",0.598725776870372
2009,1453,19,0.117647058823529,"1 block",0.598725776870372
2009,1455,9,0,"other",1.8801854351758
2009,1456,19,-0.208333333333333,"other",1.8801854351758
2009,1457,27,0.0800000000000001,"other",1.8801854351758
2009,1458,11,0,"other",1.8801854351758
2009,1459,8,7,"other",1.8801854351758
2009,1460,22,0.294117647058824,"other",1.8801854351758
2009,1461,32,7,"other",1.8801854351758
2009,1462,26,-0.638888888888889,"other",1.8801854351758
2009,1463,36,5,"2 blocks right",0.499137402523592
2009,1464,57,5.33333333333333,"2 blocks right",0.499137402523592
2009,1465,13,0.0833333333333333,"2 blocks right",0.499137402523592
2009,1466,26,0.444444444444444,"2 blocks right",0.499137402523592
2009,1467,18,0,"2 blocks right",0.499137402523592
2009,1468,21,0.4,"2 blocks right",0.499137402523592
2009,1469,12,-0.727272727272727,"2 blocks right",0.499137402523592
2009,1470,18,-0.1,"2 blocks right",0.499137402523592
2009,1471,15,-0.285714285714286,"2 blocks right",0.499137402523592
2009,1472,16,-0.238095238095238,"2 blocks right",0.499137402523592
2009,1473,42,1.8,"2 blocks right",0.499137402523592
2009,1474,2,-0.5,"other",1.8801854351758
2009,1475,1,-0.8,"other",1.8801854351758
2009,1480,85,0.231884057971014,"3-4 blocks right",0.73540214419406
2009,1482,56,1.94736842105263,"3-4 blocks right",0.73540214419406
2009,1483,36,0.5,"3-4 blocks right",0.73540214419406
2009,1484,141,13.1,"3-4 blocks right",0.73540214419406
2009,1485,13,0,"3-4 blocks right",0.73540214419406
2009,1486,9,0.5,"3-4 blocks right",0.73540214419406
2009,1487,18,-0.0526315789473685,"3-4 blocks right",0.73540214419406
2009,1488,5,0.666666666666667,"3-4 blocks right",0.73540214419406
2009,1489,7,-0.708333333333333,"3-4 blocks right",0.73540214419406
2009,1490,3,-0.85,"3-4 blocks right",0.73540214419406
2009,1491,59,0.0535714285714286,"4-5 blocks left",0.373411359391964
2009,1492,61,0.90625,"4-5 blocks left",0.373411359391964
2009,1493,31,0.291666666666667,"4-5 blocks left",0.373411359391964
2009,1494,55,0.145833333333333,"4-5 blocks left",0.373411359391964
2009,1495,29,-0.325581395348837,"4-5 blocks left",0.373411359391964
2009,1496,61,0.452380952380952,"4-5 blocks left",0.373411359391964
2009,1497,56,0.302325581395349,"4-5 blocks left",0.373411359391964
2009,1498,78,0.2,"4-5 blocks left",0.373411359391964
2009,1499,74,0.608695652173913,"4-5 blocks left",0.373411359391964
2009,1500,68,0.283018867924528,"4-5 blocks left",0.373411359391964
2009,1501,43,-0.104166666666667,"4-5 blocks left",0.373411359391964
2009,1502,34,-0.0285714285714286,"4-5 blocks left",0.373411359391964
2009,1503,40,0.333333333333333,"4-5 blocks left",0.373411359391964
2009,1504,59,0.512820512820513,"4-5 blocks left",0.373411359391964
2009,1505,44,0.157894736842105,"4-5 blocks left",0.373411359391964
2009,1506,21,-0.543478260869565,"4-5 blocks left",0.373411359391964
2009,1507,35,-0.204545454545455,"4-5 blocks left",0.373411359391964
2009,1508,58,0.870967741935484,"2-3 blocks left",0.515789056486048
2009,1509,55,1.75,"2-3 blocks left",0.515789056486048
2009,1510,62,0.823529411764706,"2-3 blocks left",0.515789056486048
2009,1511,74,0.510204081632653,"2-3 blocks left",0.515789056486048
2009,1512,46,0.17948717948718,"2-3 blocks left",0.515789056486048
2009,1513,41,2.41666666666667,"2-3 blocks left",0.515789056486048
2009,1514,91,1.02222222222222,"2-3 blocks left",0.515789056486048
2009,1515,98,0.661016949152542,"2-3 blocks left",0.515789056486048
2009,1516,35,0.458333333333333,"2-3 blocks left",0.515789056486048
2009,1517,7,-0.815789473684211,"2-3 blocks left",0.515789056486048
2009,1518,45,-0.0425531914893617,"2-3 blocks left",0.515789056486048
2009,1519,51,0.888888888888889,"2-3 blocks left",0.515789056486048
2009,1520,47,1.23809523809524,"2-3 blocks left",0.515789056486048
2009,1521,66,0.609756097560976,"2-3 blocks left",0.515789056486048
2009,1522,35,0.4,"2-3 blocks left",0.515789056486048
2009,1523,14,-0.0666666666666667,"2-3 blocks left",0.515789056486048
2009,1524,16,0.230769230769231,"2-3 blocks left",0.515789056486048
2009,1525,35,0.296296296296296,"1 block",0.598725776870372
2009,1526,21,1.625,"1 block",0.598725776870372
2009,1527,15,-0.25,"1 block",0.598725776870372
2009,1528,26,0.04,"1 block",0.598725776870372
2009,1529,42,2,"1 block",0.598725776870372
2009,1530,10,-0.411764705882353,"1 block",0.598725776870372
2009,1531,59,1.26923076923077,"1 block",0.598725776870372
2009,1532,17,0.214285714285714,"1 block",0.598725776870372
2009,1533,13,0.857142857142857,"1 block",0.598725776870372
2009,1534,8,0.142857142857143,"1 block",0.598725776870372
2009,1535,22,1.2,"1 block",0.598725776870372
2009,1537,6,0.2,"1 block",0.598725776870372
2009,1538,2,-0.6,"1 block",0.598725776870372
2009,1539,13,1.16666666666667,"1 block",0.598725776870372
2009,1540,14,-0.125,"1 block",0.598725776870372
2009,1541,9,3.5,"1 block",0.598725776870372
2009,1542,26,-0.0714285714285714,"1 block",0.598725776870372
2009,1543,12,-0.368421052631579,"1 block",0.598725776870372
2009,1544,21,-0.533333333333333,"1 block",0.598725776870372
2009,1545,25,1.27272727272727,"1 block",0.598725776870372
2009,1546,11,-0.352941176470588,"1 block",0.598725776870372
2009,1547,37,0.85,"1 block",0.598725776870372
2009,1548,38,1.53333333333333,"1 block",0.598725776870372
2009,1549,14,0.4,"1 block",0.598725776870372
2009,1550,10,-0.333333333333333,"1 block",0.598725776870372
2009,1551,29,0.526315789473684,"1 block",0.598725776870372
2009,1552,1,-0.941176470588235,"1 block",0.598725776870372
2009,1553,17,-0.433333333333333,"1 block",0.598725776870372
2009,1554,44,1,"1 block",0.598725776870372
2009,1555,46,2.53846153846154,"1 block",0.598725776870372
2009,1556,32,1.46153846153846,"1 block",0.598725776870372
2009,1557,8,-0.333333333333333,"1 block",0.598725776870372
2009,1558,19,0.0555555555555556,"1 block",0.598725776870372
2009,1559,19,0.583333333333333,"2 blocks right",0.499137402523592
2009,1560,19,0.117647058823529,"2 blocks right",0.499137402523592
2009,1561,9,-0.571428571428571,"2 blocks right",0.499137402523592
2009,1562,14,0.166666666666667,"2 blocks right",0.499137402523592
2009,1563,2,-0.833333333333333,"2 blocks right",0.499137402523592
2009,1564,19,-0.0952380952380952,"2 blocks right",0.499137402523592
2009,1565,14,-0.391304347826087,"2 blocks right",0.499137402523592
2009,1566,25,0.388888888888889,"2 blocks right",0.499137402523592
2009,1567,13,-0.277777777777778,"2 blocks right",0.499137402523592
2009,1568,19,1.71428571428571,"2 blocks right",0.499137402523592
2009,1569,20,-0.166666666666667,"2 blocks right",0.499137402523592
2009,1570,15,-0.166666666666667,"2 blocks right",0.499137402523592
2009,1571,11,-0.5,"2 blocks right",0.499137402523592
2009,1573,9,0.8,"2 blocks right",0.499137402523592
2009,1576,30,0.304347826086957,"3-4 blocks right",0.73540214419406
2009,1577,10,-0.565217391304348,"3-4 blocks right",0.73540214419406
2009,1578,24,0.263157894736842,"3-4 blocks right",0.73540214419406
2009,1579,18,-0.142857142857143,"3-4 blocks right",0.73540214419406
2009,1580,20,-0.0476190476190477,"3-4 blocks right",0.73540214419406
2009,1581,11,0.375,"3-4 blocks right",0.73540214419406
2009,1582,9,-0.735294117647059,"3-4 blocks right",0.73540214419406
2009,1583,39,0.625,"3-4 blocks right",0.73540214419406
2009,1584,34,2.09090909090909,"3-4 blocks right",0.73540214419406
2009,1585,27,0.5,"3-4 blocks right",0.73540214419406
2009,1586,5,-0.75,"3-4 blocks right",0.73540214419406
2009,1587,4,-0.333333333333333,"3-4 blocks right",0.73540214419406
2009,1589,15,-0.0625,"3-4 blocks right",0.73540214419406
2009,1590,52,0.793103448275862,"3-4 blocks right",0.73540214419406
2009,1600,3,2,"other",1.8801854351758
2009,1602,55,0.571428571428571,"4-5 blocks left",0.373411359391964
2009,1603,53,1.30434782608696,"other",1.8801854351758
2009,1604,68,1.72,"other",1.8801854351758
2009,1607,29,28,"other",1.8801854351758
2009,1608,7,-0.461538461538462,"other",1.8801854351758
2009,1609,19,5.33333333333333,"other",1.8801854351758
2009,1610,10,-0.5,"other",1.8801854351758
2009,1611,3,-0.75,"other",1.8801854351758
2009,1612,5,-0.375,"other",1.8801854351758
2009,1613,3,-0.571428571428571,"other",1.8801854351758
2009,1614,13,0.444444444444444,"other",1.8801854351758
2009,1615,48,3.8,"other",1.8801854351758
2009,1616,23,4.75,"other",1.8801854351758
2009,1617,4,-0.333333333333333,"other",1.8801854351758
2009,1618,2,1,"other",1.8801854351758
2009,1620,2,-0.777777777777778,"other",1.8801854351758
2009,1621,14,-0.263157894736842,"other",1.8801854351758
2009,1622,10,-0.0909090909090909,"other",1.8801854351758
2009,1623,6,-0.940594059405941,"other",1.8801854351758
2009,1624,9,-0.5,"2-3 blocks left",0.515789056486048
2009,1625,30,1.5,"other",1.8801854351758
2009,1626,2,1,"other",1.8801854351758
2009,1627,20,0.428571428571429,"other",1.8801854351758
2009,1628,14,0.166666666666667,"other",1.8801854351758
2009,1629,20,1.22222222222222,"other",1.8801854351758
2009,1630,15,0.875,"other",1.8801854351758
2009,1631,20,3,"other",1.8801854351758
2009,1632,13,0.444444444444444,"other",1.8801854351758
2009,1633,25,0.388888888888889,"other",1.8801854351758
2009,1634,40,1,"other",1.8801854351758
2009,1635,12,0.2,"other",1.8801854351758
2009,1636,6,-0.25,"other",1.8801854351758
2009,1637,10,0.666666666666667,"other",1.8801854351758
2009,1638,27,0.928571428571429,"other",1.8801854351758
